SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
454072,0,Cash loans,F,N,Y,0,112500,808650,26217,675000,Unaccompanied,Working,Secondary / secondary special,Separated,Rented apartment,0.006671,-18124,-2150,-9954,-1658,,1,1,0,1,0,0,Core staff,1,2,2,TUESDAY,11,0,0,0,1,1,0,School,0.332165428,0.602330599,,0.0041,,0.9657,,,0,0.069,0.0417,,0.0095,,0.0037,,0.0033,0.0042,,0.9657,,,0,0.069,0.0417,,0.0097,,0.0039,,0.0035,0.0042,,0.9657,,,0,0.069,0.0417,,0.0096,,0.0038,,0.0034,,block of flats,0.0036,"Stone, brick",No,0,0,0,0,-684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454073,0,Cash loans,M,Y,N,0,270000,1186146,44086.5,1017000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.025164,-11658,-403,-5639,-3802,17,1,1,0,1,1,0,High skill tech staff,1,2,2,FRIDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.446543232,0.309750437,0.41359676,0.6237,0.3794,0.9841,0.7824,0.3374,0.68,0.5862,0.3333,0.375,0,0.4867,0.5293,0.1004,0.1074,0.6355,0.3937,0.9841,0.7909,0.3405,0.6848,0.5862,0.3333,0.375,0,0.5317,0.5515,0.1012,0.1137,0.6298,0.3794,0.9841,0.7853,0.3395,0.68,0.5862,0.3333,0.375,0,0.4951,0.5388,0.1009,0.1097,reg oper account,block of flats,0.6241,Panel,No,0,0,0,0,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
454074,0,Cash loans,F,N,Y,2,337500,1426320,51363,1260000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.04622,-16424,-6762,-10141,-4228,,1,1,0,1,0,0,Medicine staff,4,1,1,TUESDAY,15,0,1,1,0,0,0,Medicine,0.798159288,0.587274537,0.588487788,0.1005,0.0298,0.9831,0.7688,0.0252,0.08,0.0345,0.5417,0.5833,,0.082,0.084,0,,0.1019,0.0309,0.9831,0.7779,0.0252,0.0806,0.0345,0.5417,0.5833,,0.0891,0.0873,0,,0.1015,0.0298,0.9831,0.7719,0.0253,0.08,0.0345,0.5417,0.5833,,0.0834,0.0855,0,,,block of flats,0.0842,Block,No,0,0,0,0,-512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
454076,0,Revolving loans,F,N,N,0,180000,270000,13500,270000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801,-13601,-3210,-7303,-3893,,1,1,0,1,0,0,,2,2,2,SATURDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.560118826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
454077,0,Cash loans,F,Y,Y,0,270000,225000,15349.5,225000,Unaccompanied,Working,Higher education,Separated,Co-op apartment,0.030755,-9737,-689,-55,-2255,1,1,1,0,1,0,0,Sales staff,1,2,2,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.394439822,0.659759697,0.329655054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1030,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454078,0,Revolving loans,M,Y,Y,0,130500,180000,9000,180000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.022625,-9219,-434,-3895,-1880,6,1,1,1,1,1,0,Drivers,1,2,2,SUNDAY,19,0,0,0,0,0,0,Business Entity Type 3,,0.610098057,0.282248434,0.2938,0.1885,0.9776,0.694,0.0874,0.32,0.2759,0.3333,0.375,0.2039,0.2396,0.1979,0,0.0068,0.2994,0.1956,0.9777,0.706,0.0882,0.3222,0.2759,0.3333,0.375,0.2085,0.2617,0.2061,0,0.0072,0.2967,0.1885,0.9776,0.6981,0.0879,0.32,0.2759,0.3333,0.375,0.2074,0.2437,0.2014,0,0.007,reg oper account,block of flats,0.2216,Panel,No,1,1,1,1,-714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454079,0,Cash loans,F,Y,Y,0,72000,225000,15660,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-18607,-763,-9293,-2143,8,1,1,1,1,0,0,Cooking staff,2,2,2,SATURDAY,11,0,0,0,0,0,0,Medicine,,0.656645611,0.746300213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,0,-1854,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
454081,0,Cash loans,M,Y,N,0,112500,152820,7893,135000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-23145,365243,-8019,-2821,16,1,0,0,1,0,0,,2,2,2,THURSDAY,12,0,0,0,0,0,0,XNA,,0.259538593,0.591976618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,7,1,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454082,0,Cash loans,F,N,Y,0,225000,700830,27283.5,585000,Family,Working,Higher education,Married,House / apartment,0.00963,-12191,-1305,-10101,-1627,,1,1,0,1,0,0,Core staff,2,2,2,MONDAY,13,0,0,0,0,1,1,Other,,0.5773875,0.586740009,0.0247,0.0545,0.9861,,,,0.1034,0.0833,,,,0.0262,,0,0.0252,0.0566,0.9861,,,,0.1034,0.0833,,,,0.0273,,0,0.025,0.0545,0.9861,,,,0.1034,0.0833,,,,0.0267,,0,,block of flats,0.0216,Panel,No,1,0,1,0,-1785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
454083,0,Cash loans,F,Y,Y,1,153000,207396,16515,157500,Unaccompanied,Working,Higher education,Married,House / apartment,0.018634,-10266,-115,-6747,-2437,65,1,1,0,1,0,0,Sales staff,3,2,2,THURSDAY,10,0,0,0,1,1,0,Self-employed,,0.58194832,0.53527625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-1233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
454084,0,Cash loans,M,Y,Y,3,67500,360000,16911,360000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019689,-14349,-5468,-2278,-4545,7,1,1,1,1,1,0,Laborers,5,2,2,THURSDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.470695892,0.609307091,0.581483706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-1112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454086,0,Cash loans,M,N,Y,1,270000,521280,31630.5,450000,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.04622,-19195,365243,-6548,-2721,,1,0,0,1,0,0,,3,1,1,MONDAY,16,0,0,0,0,0,0,XNA,0.171612237,0.67732714,0.363945239,0.0773,0.0753,0.9781,,,0,0.1724,0.1667,,0.0135,,0.0425,,,0.0788,0.0781,0.9782,,,0,0.1724,0.1667,,0.0138,,0.0443,,,0.0781,0.0753,0.9781,,,0,0.1724,0.1667,,0.0137,,0.0433,,,,block of flats,0.0499,Panel,No,1,1,1,1,-464,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454087,0,Cash loans,M,N,Y,1,309150,312768,24331.5,270000,Unaccompanied,Working,Higher education,Married,House / apartment,0.007305,-11657,-3846,-2484,-4278,,1,1,0,1,0,1,Managers,3,3,3,WEDNESDAY,7,0,0,0,0,0,0,Government,0.63166009,0.593968159,0.560284328,0.0825,0.0865,0.9752,0.66,0.0631,0,0.1379,0.1667,0.2083,0.0254,0.0672,0.076,0,0,0.084,0.0898,0.9752,0.6733,0.0637,0,0.1379,0.1667,0.2083,0.026,0.0735,0.0792,0,0,0.0833,0.0865,0.9752,0.6645,0.0635,0,0.1379,0.1667,0.2083,0.0258,0.0684,0.0774,0,0,reg oper account,block of flats,0.0598,Panel,No,0,0,0,0,-1685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454088,1,Cash loans,M,Y,Y,1,112500,592560,40216.5,450000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.022625,-12382,-1563,-5541,-3888,3,1,1,0,1,0,0,Laborers,3,2,2,FRIDAY,10,0,0,0,0,1,1,Business Entity Type 3,,0.034659649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
454089,0,Cash loans,F,N,N,1,180000,668304,32278.5,540000,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,With parents,0.008866,-10829,-928,-4559,-3453,,1,1,0,1,0,0,Managers,2,2,2,SATURDAY,15,0,0,0,0,1,1,Other,,0.407417957,0.680138822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,-500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
454090,0,Cash loans,M,N,N,0,157500,1581786,49666.5,1444500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-21103,-5766,-11049,-3957,,1,1,0,1,0,0,Cooking staff,2,2,2,THURSDAY,17,0,0,0,0,0,0,Business Entity Type 2,,0.638901232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
454091,0,Cash loans,F,N,N,0,225000,286704,20083.5,247500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018634,-16806,-4397,-8671,-349,,1,1,0,1,0,0,Managers,2,2,2,MONDAY,17,0,0,0,0,0,0,Self-employed,,0.52494846,0.313916677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
454092,0,Cash loans,M,Y,Y,0,112500,327024,25965,270000,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.016612,-8412,-758,-6103,-1103,65,1,1,0,1,0,0,Low-skill Laborers,1,2,2,SUNDAY,11,0,0,0,0,0,0,Culture,,0.28337768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
454093,0,Revolving loans,M,Y,Y,2,90000,202500,10125,202500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-16306,-678,-8688,-4796,2,1,1,0,1,0,0,Laborers,4,2,2,WEDNESDAY,11,0,0,0,0,0,0,Industry: type 9,0.533786693,0.481444831,0.337672722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454094,0,Cash loans,M,Y,Y,1,135000,189000,8455.5,189000,Family,Commercial associate,Higher education,Married,House / apartment,0.035792,-11258,-1963,-3257,-2231,13,1,1,0,1,0,0,Security staff,3,2,2,MONDAY,11,0,0,0,1,0,1,Business Entity Type 3,0.160724837,0.698660083,0.483050188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
454095,0,Cash loans,M,Y,Y,1,180000,584766,28260,472500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008866,-11150,-1145,-2455,-3822,6,1,1,0,1,0,0,Laborers,3,2,2,SATURDAY,12,0,0,0,0,1,1,Other,,0.644657429,0.17352743,0.0175,0.0241,0.9796,0.7212,0.0022,0,0.069,0.0833,0.125,0,0.0143,0.0158,0,0,0.0179,0.025,0.9796,0.7321,0.0022,0,0.069,0.0833,0.125,0,0.0156,0.0165,0,0,0.0177,0.0241,0.9796,0.7249,0.0022,0,0.069,0.0833,0.125,0,0.0145,0.0161,0,0,reg oper account,block of flats,0.0136,"Stone, brick",No,0,0,0,0,-835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
454096,0,Cash loans,F,Y,Y,0,270000,1237684.5,49216.5,1138500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-16045,-959,-8441,-4935,7,1,1,0,1,1,0,,2,1,1,THURSDAY,12,0,1,1,0,0,0,Business Entity Type 2,0.571351194,0.686250604,0.733814537,0.1144,0.0445,0.9846,,,0.08,0.0345,0.625,,0,,0.0651,,0.0025,0.1166,0.0462,0.9846,,,0.0806,0.0345,0.625,,0,,0.0679,,0.0027,0.1155,0.0445,0.9846,,,0.08,0.0345,0.625,,0,,0.0663,,0.0026,,block of flats,0.0829,Panel,No,0,0,0,0,-45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
454098,0,Cash loans,M,N,N,0,135000,479637,18211.5,396000,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.005002,-22760,365243,-8887,-4845,,1,0,0,1,0,0,,2,3,3,FRIDAY,16,0,0,0,0,0,0,XNA,,0.596302311,,0.0165,0,0.9583,0.4288,0,0,0.069,0.0417,0.0833,0,0.0134,0.0116,0,0,0.0168,0,0.9583,0.4512,0,0,0.069,0.0417,0.0833,0,0.0147,0.0121,0,0,0.0167,0,0.9583,0.4364,0,0,0.069,0.0417,0.0833,0,0.0137,0.0118,0,0,reg oper account,block of flats,0.0094,"Stone, brick",No,0,0,0,0,-1607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
454099,0,Cash loans,M,Y,N,0,157500,95940,10071,90000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.011703,-9299,-2075,-4086,-1947,14,1,1,1,1,1,0,Sales staff,1,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.162822474,0.562907809,0.600657537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-1546,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
454100,0,Cash loans,F,N,Y,0,112500,285453,13860,193500,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.008866,-19381,-3345,-5550,-2332,,1,1,0,1,0,0,Sales staff,1,2,2,TUESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.641752142,0.444410174,,0.1474,0.0833,0.9856,,,0.16,0.1379,0.3333,,0.0974,,0.1641,,0.3156,0.1502,0.0864,0.9856,,,0.1611,0.1379,0.3333,,0.0996,,0.171,,0.3341,0.1489,0.0833,0.9856,,,0.16,0.1379,0.3333,,0.099,,0.1671,,0.3222,,block of flats,0.1977,Panel,No,0,0,0,0,-1420,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
454101,0,Cash loans,M,N,N,0,315000,450000,29299.5,450000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-22405,365243,-10270,-3684,,1,0,0,1,1,0,,2,2,2,WEDNESDAY,8,0,0,0,0,0,0,XNA,,0.341742458,0.399675616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
454102,0,Cash loans,F,N,Y,0,157500,801963,34105.5,648000,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.035792,-20224,365243,-9696,-3666,,1,0,0,1,0,0,,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.355125644,0.349055251,0.0804,0.039,0.9846,0.7892,0.0351,0.04,0.0345,0.3958,0.4167,0.0655,0.0643,0.0649,0.0058,0.0876,0.0137,0,0.9697,0.6014,0,0,0.0345,0,0.0417,0.0382,0.0119,0.0084,0,0.0196,0.0812,0.039,0.9846,0.792,0.0353,0.04,0.0345,0.3958,0.4167,0.0667,0.0654,0.0661,0.0058,0.0895,not specified,terraced house,0.1682,"Stone, brick",No,0,0,0,0,-3041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454104,0,Cash loans,M,Y,Y,0,292500,225000,23184,225000,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.025164,-10560,-586,-4996,-3218,8,1,1,1,1,0,0,Laborers,2,2,2,TUESDAY,12,0,0,0,0,1,1,Business Entity Type 3,,0.487119261,0.739411754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
454106,0,Cash loans,M,Y,Y,0,81000,90000,9031.5,90000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.026392,-20864,-10698,-12349,-2096,15,1,1,1,1,1,0,Laborers,2,2,2,TUESDAY,11,0,0,0,0,1,1,Industry: type 2,,0.610763686,0.670651753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
454107,0,Cash loans,F,N,N,0,99000,690048,19773,576000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.031329,-15679,-2377,-5112,-4803,,1,1,0,1,0,0,Core staff,2,2,2,FRIDAY,14,0,0,0,0,1,1,Police,0.723595849,0.577446194,0.577969119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
454110,0,Cash loans,F,N,Y,0,105750,247536,9459,162000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002134,-19818,-3031,-4964,-3312,,1,1,0,1,0,0,High skill tech staff,2,3,3,THURSDAY,11,0,0,0,0,0,0,Government,,0.720600535,0.484851475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
454111,0,Cash loans,F,N,N,1,180000,135000,13963.5,135000,Unaccompanied,Working,Higher education,Married,House / apartment,0.02461,-11988,-938,-5046,-2803,,1,1,0,1,0,0,Drivers,3,2,2,MONDAY,15,0,0,0,0,0,0,Kindergarten,0.390445913,0.757709273,0.547810466,0.0825,0.0636,0.9752,,,0,0.1379,0.1667,,,,0.0706,,0,0.084,0.066,0.9752,,,0,0.1379,0.1667,,,,0.0736,,0,0.0833,0.0636,0.9752,,,0,0.1379,0.1667,,,,0.0719,,0,,block of flats,0.0599,Panel,No,1,0,1,0,-1033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
454112,0,Cash loans,M,Y,Y,0,135000,1061599.5,31171.5,927000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.022625,-18074,-1102,-7782,-1615,9,1,1,1,1,1,0,Drivers,2,2,2,SUNDAY,9,0,0,0,0,1,1,Business Entity Type 3,,0.433016553,,0.1237,,0.9896,,,0,0.069,0.375,,,,0.1119,,,0.1261,,0.9896,,,0,0.069,0.375,,,,0.1166,,,0.1249,,0.9896,,,0,0.069,0.375,,,,0.1139,,,,block of flats,0.1053,Panel,No,9,0,9,0,-974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
454113,0,Cash loans,F,N,Y,0,162000,101880,10566,90000,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.025164,-22274,365243,-2579,-4561,,1,0,0,1,0,0,,1,2,2,FRIDAY,8,0,0,0,0,0,0,XNA,0.863024984,0.282282099,0.408358853,0.0644,0.0811,0.9752,0.66,0.0314,0,0.1379,0.125,0.1667,0.0386,0.0479,0.0395,0.0193,0.0797,0.0651,0.0841,0.9752,0.6733,0.0317,0,0.1379,0.125,0.1667,0.0395,0.0523,0.0345,0.0195,0.0181,0.0651,0.0811,0.9752,0.6645,0.0316,0,0.1379,0.125,0.1667,0.0393,0.0487,0.0402,0.0194,0.0814,org spec account,block of flats,0.057,"Stone, brick",No,0,0,0,0,-692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
454114,1,Cash loans,F,N,Y,0,112500,270000,28350,270000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019689,-19076,-1867,-4695,-2615,,1,1,1,1,1,0,High skill tech staff,2,2,2,SATURDAY,13,0,0,0,0,0,0,Self-employed,0.640973413,0.605881678,0.275000352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
454115,1,Cash loans,F,Y,N,0,112500,557005.5,30348,423000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.00733,-12243,-136,-5001,-3755,23,1,1,0,1,0,0,Sales staff,2,2,2,MONDAY,11,0,0,0,0,1,1,Trade: type 3,0.295942678,0.658275689,0.336061521,0.1031,0.1333,0.9876,0.83,0.0208,0,0.1724,0.1667,0.2083,0.1542,0.0841,0.1074,0,0,0.105,0.1383,0.9876,0.8367,0.021,0,0.1724,0.1667,0.2083,0.1577,0.0918,0.1118,0,0,0.1041,0.1333,0.9876,0.8323,0.0209,0,0.1724,0.1667,0.2083,0.1569,0.0855,0.1093,0,0,reg oper account,block of flats,0.1202,Panel,No,2,0,2,0,-1887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
454116,0,Revolving loans,F,N,N,0,270000,765000,38250,765000,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.072508,-22587,365243,-6426,-4450,,1,0,0,1,1,0,,1,1,1,TUESDAY,18,0,0,0,0,0,0,XNA,,0.754539852,0.744932185,0.0897,0.0823,0.9906,0.8708,0.0016,0.24,0.1034,0.3333,0.0417,0,0.0731,0.0917,0.0039,0.0034,0.0914,0.0854,0.9906,0.8759,0.0017,0.2417,0.1034,0.3333,0.0417,0,0.0799,0.0956,0.0039,0.0036,0.0906,0.0823,0.9906,0.8725,0.0017,0.24,0.1034,0.3333,0.0417,0,0.0744,0.0934,0.0039,0.0035,reg oper account,block of flats,0.0738,Panel,No,,,,,-136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
